	2 mm	4 mm	6 mm	8 mm	10 mm	12 mm	14 mm	16 mm	18 mm	20 mm	30 mm	40 mm
6287	183.399483	176.459693	170.27098	163.796418	156.285904	149.866464	143.34446	136.166451	130.470577	124.778662	96.258152	70.818738
6288	183.385594	176.458408	170.268706	163.78863	156.283175	149.85985	143.340823	136.192508	130.469026	124.778029	96.261351	70.803161
6289	183.385594	176.458408	170.268706	163.78863	156.283175	149.85985	143.340823	136.192508	130.469026	124.778029	96.261351	70.803161
6290	183.384249	176.452753	170.2722	163.798324	156.29593	149.870079	143.335061	136.233464	130.486439	124.790591	96.277993	70.81015
6291	183.384249	176.452753	170.2722	163.798324	156.29593	149.870079	143.335061	136.233464	130.486439	124.790591	96.277993	70.81015
6292	183.369735	176.460686	170.276744	163.821111	156.299299	149.880191	143.354785	137.159915	130.489767	124.783405	96.091501	70.817921
6293	183.369735	176.460686	170.276744	163.821111	156.299299	149.880191	143.354785	137.159915	130.489767	124.783405	96.091501	70.817921
6294	183.379874	176.468956	170.279164	163.814489	156.317939	149.883547	143.358567	136.256036	130.500854	124.801306	96.311703	70.824749
6295	183.379874	176.468956	170.279164	163.814489	156.317939	149.883547	143.358567	136.256036	130.500854	124.801306	96.311703	70.824749
6296	183.357511	176.451203	170.278361	163.831868	156.302532	149.886562	143.36146	137.183492	130.496856	124.803714	96.111499	70.824534
6297	183.357511	176.451203	170.278361	163.831868	156.302532	149.886562	143.36146	137.183492	130.496856	124.803714	96.111499	70.824534
6298	183.385292	176.454988	170.288723	163.80009	156.305668	149.886842	143.362735	136.287575	130.511408	124.812739	96.310595	70.825252
6299	183.385292	176.454988	170.288723	163.80009	156.305668	149.886842	143.362735	136.287575	130.511408	124.812739	96.310595	70.825252
6300	183.36169	176.457668	170.28738	163.826466	156.31314	149.893022	143.364402	137.192442	130.518791	124.81713	96.141345	70.833694
6301	183.36169	176.457668	170.28738	163.826466	156.31314	149.893022	143.364402	137.192442	130.518791	124.81713	96.141345	70.833694
6302	183.353711	176.441144	170.275634	163.818114	156.308162	149.887879	143.36337	137.191468	130.503792	124.80355	96.14596	70.825361
6303	183.353711	176.441144	170.275634	163.818114	156.308162	149.887879	143.36337	137.191468	130.503792	124.80355	96.14596	70.825361
6304	183.372264	176.451243	170.292779	163.837252	156.325243	149.899123	143.374365	137.227704	130.528	124.835899	96.203444	70.846312
6305	183.372264	176.451243	170.292779	163.837252	156.325243	149.899123	143.374365	137.227704	130.528	124.835899	96.203444	70.846312
6306	183.358534	176.455915	170.285915	163.833083	156.322579	149.897523	143.376096	137.240828	130.527658	124.836243	96.228514	70.843645
6307	183.358534	176.455915	170.285915	163.833083	156.322579	149.897523	143.376096	137.240828	130.527658	124.836243	96.228514	70.843645
6308	183.31728	176.440248	170.28681	163.828143	156.319297	149.905843	143.374215	137.262205	130.514336	124.836436	96.760276	70.84431
6309	183.31728	176.440248	170.28681	163.828143	156.319297	149.905843	143.374215	137.262205	130.514336	124.836436	96.760276	70.84431
6310	183.327042	176.465433	170.293494	163.847226	156.341258	149.917614	143.394445	136.643806	130.537179	124.840939	96.30801	70.85861
6311	183.327042	176.465433	170.293494	163.847226	156.341258	149.917614	143.394445	136.643806	130.537179	124.840939	96.30801	70.85861
6312	183.323015	176.443308	170.296889	163.843512	156.332816	149.916624	143.399655	137.279819	130.542355	124.839932	96.763044	70.85519
6313	183.323015	176.443308	170.296889	163.843512	156.332816	149.916624	143.399655	137.279819	130.542355	124.839932	96.763044	70.85519
6314	183.351748	176.430184	170.26964	163.835996	156.320275	149.902121	143.370576	136.573709	130.522175	124.838313	96.728392	70.849661
6315	183.351748	176.430184	170.26964	163.835996	156.320275	149.902121	143.370576	136.573709	130.522175	124.838313	96.728392	70.849661
6316	183.393918	176.453828	170.300922	163.854936	156.348195	149.927321	143.399731	136.567264	130.552739	124.855991	96.738606	70.867555
6317	183.393918	176.453828	170.300922	163.854936	156.348195	149.927321	143.399731	136.567264	130.552739	124.855991	96.738606	70.867555
6318	183.402213	176.439692	170.291603	163.850826	156.349343	149.933009	143.402026	136.533385	130.557997	124.870822	96.341933	70.875745
6319	183.402213	176.439692	170.291603	163.850826	156.349343	149.933009	143.402026	136.533385	130.557997	124.870822	96.341933	70.875745
6320	183.404696	176.451462	170.298771	163.852808	156.351152	149.93293	143.402442	137.301316	130.556577	124.866895	96.348409	70.867835
6321	183.404696	176.451462	170.298771	163.852808	156.351152	149.93293	143.402442	137.301316	130.556577	124.866895	96.348409	70.867835
6322	183.41666	176.450911	170.299547	163.852723	156.350071	149.928613	143.412897	136.455244	130.566046	124.8672	95.978415	70.873282
6323	183.41666	176.450911	170.299547	163.852723	156.350071	149.928613	143.412897	136.455244	130.566046	124.8672	95.978415	70.873282
6324	183.436171	176.464434	170.290638	163.852969	156.362989	149.929474	143.425286	136.419558	130.567127	124.875128	95.939235	70.878367
6325	183.436171	176.464434	170.290638	163.852969	156.362989	149.929474	143.425286	136.419558	130.567127	124.875128	95.939235	70.878367
6326	183.447188	176.460221	170.29748	163.872701	156.365401	149.954748	143.426301	137.28139	130.588753	124.885494	95.616522	70.888947
6327	183.447188	176.460221	170.29748	163.872701	156.365401	149.954748	143.426301	137.28139	130.588753	124.885494	95.616522	70.888947
6328	183.430274	176.464789	170.30603	163.868196	156.372296	149.950682	143.42624	137.268152	130.584111	124.885663	95.596907	70.885908
6329	183.430274	176.464789	170.30603	163.868196	156.372296	149.950682	143.42624	137.268152	130.584111	124.885663	95.596907	70.885908
6330	183.42944	176.475394	170.318749	163.894578	156.377548	149.960725	143.440229	137.247326	130.591821	124.911844	95.599527	70.894507
6331	183.42944	176.475394	170.318749	163.894578	156.377548	149.960725	143.440229	137.247326	130.591821	124.911844	95.599527	70.894507
6332	183.401038	176.462578	170.304706	163.851581	156.356833	149.952197	143.43323	136.281731	130.580517	124.895096	95.763992	70.896997
6333	183.401038	176.462578	170.304706	163.851581	156.356833	149.952197	143.43323	136.281731	130.580517	124.895096	95.763992	70.896997
6334	183.432171	176.479174	170.307839	163.881849	156.383372	149.965286	143.43449	136.269918	130.594368	124.902052	95.7333	70.908768
6335	183.432171	176.479174	170.307839	163.881849	156.383372	149.965286	143.43449	136.269918	130.594368	124.902052	95.7333	70.908768
6336	183.433634	176.483564	170.310031	163.871589	156.36608	149.957023	143.444274	136.235742	130.596985	124.907172	95.696304	70.900101
6337	183.433634	176.483564	170.310031	163.871589	156.36608	149.957023	143.444274	136.235742	130.596985	124.907172	95.696304	70.900101
6338	183.471207	176.479128	170.317427	163.877621	156.375072	149.963784	143.452526	136.233726	130.609305	124.919453	95.666809	70.911567
6339	183.471207	176.479128	170.317427	163.877621	156.375072	149.963784	143.452526	136.233726	130.609305	124.919453	95.666809	70.911567
6340	183.479839	176.497172	170.31709	163.88656	156.378909	149.97929	143.459571	136.877721	130.613784	124.924145	95.196058	70.912695
6341	183.479839	176.497172	170.31709	163.88656	156.378909	149.97929	143.459571	136.877721	130.613784	124.924145	95.196058	70.912695
6342	183.501675	176.487254	170.316089	163.876433	156.374666	149.974364	143.457657	136.905697	130.603406	124.926131	95.213295	70.913299
6343	183.501675	176.487254	170.316089	163.876433	156.374666	149.974364	143.457657	136.905697	130.603406	124.926131	95.213295	70.913299
6344	183.497416	176.49383	170.320375	163.884155	156.388675	149.968748	143.46029	136.964481	130.611978	124.932621	95.240358	70.925546
6345	183.497416	176.49383	170.320375	163.884155	156.388675	149.968748	143.46029	136.964481	130.611978	124.932621	95.240358	70.925546
6346	183.540593	176.502443	170.328643	163.889029	156.39042	149.989628	143.471021	137.028452	130.627906	124.933883	95.280931	70.92695
6347	183.540593	176.502443	170.328643	163.889029	156.39042	149.989628	143.471021	137.028452	130.627906	124.933883	95.280931	70.92695
6348	183.552343	176.506982	170.329642	163.890537	156.387242	149.98695	143.468782	137.08878	130.634846	124.954958	96.01693	70.931521
6349	183.552343	176.506982	170.329642	163.890537	156.387242	149.98695	143.468782	137.08878	130.634846	124.954958	96.01693	70.931521
6350	183.560712	176.507918	170.327715	163.891935	156.393205	149.989705	143.477251	137.150603	130.636156	124.950783	96.084313	70.93083
6351	183.560712	176.507918	170.327715	163.891935	156.393205	149.989705	143.477251	137.150603	130.636156	124.950783	96.084313	70.93083
6352	183.570941	176.521001	170.328145	163.877102	156.400821	149.996157	143.484365	136.305644	130.634288	124.955087	96.421985	70.943786
6353	183.570941	176.521001	170.328145	163.877102	156.400821	149.996157	143.484365	136.305644	130.634288	124.955087	96.421985	70.943786
6354	183.583579	176.534391	170.330476	163.893714	156.396188	149.994822	143.48114	137.261217	130.641394	124.948469	96.208612	70.944285
6355	183.583579	176.534391	170.330476	163.893714	156.396188	149.994822	143.48114	137.261217	130.641394	124.948469	96.208612	70.944285
6356	183.606016	176.522189	170.335114	163.906405	156.407069	150.001362	143.490349	137.31807	130.645502	124.958501	96.281893	70.946137
6357	183.606016	176.522189	170.335114	163.906405	156.407069	150.001362	143.490349	137.31807	130.645502	124.958501	96.281893	70.946137
6358	183.634248	176.535183	170.343615	163.900778	156.414611	150.015274	143.485397	136.79855	130.649518	124.970724	96.340246	70.944156
6359	183.634248	176.535183	170.343615	163.900778	156.414611	150.015274	143.485397	136.79855	130.649518	124.970724	96.340246	70.944156
6360	183.691046	176.545471	170.347318	163.90407	156.411112	150.001332	143.494832	137.360576	130.656599	124.972987	96.370131	70.949017
6361	183.691046	176.545471	170.347318	163.90407	156.411112	150.001332	143.494832	137.360576	130.656599	124.972987	96.370131	70.949017
6362	183.733862	176.544142	170.334413	163.891357	156.406138	149.997566	143.490577	137.384425	130.651914	124.964663	96.401059	70.950522
6363	183.733862	176.544142	170.334413	163.891357	156.406138	149.997566	143.490577	137.384425	130.651914	124.964663	96.401059	70.950522
6364	183.736737	176.564937	170.351624	163.825657	156.42514	150.016842	143.505788	136.669782	130.664045	124.985889	96.493015	70.95955
6365	183.736737	176.564937	170.351624	163.825657	156.42514	150.016842	143.505788	136.669782	130.664045	124.985889	96.493015	70.95955
6366	183.693345	176.556387	170.347196	163.789939	156.409368	150.007083	143.494942	136.733635	130.665414	124.969442	96.481766	70.952568
6367	183.693345	176.556387	170.347196	163.789939	156.409368	150.007083	143.494942	136.733635	130.665414	124.969442	96.481766	70.952568
6368	183.653643	176.566992	170.352151	163.91183	156.410131	150.027353	143.511154	137.410587	130.67075	124.98047	96.450352	70.955173
6369	183.653643	176.566992	170.352151	163.91183	156.410131	150.027353	143.511154	137.410587	130.67075	124.98047	96.450352	70.955173
6370	183.624621	176.582766	170.363142	163.915716	156.433834	150.017053	143.504749	137.407935	130.682716	124.988515	96.468617	70.964453
6371	183.624621	176.582766	170.363142	163.915716	156.433834	150.017053	143.504749	137.407935	130.682716	124.988515	96.468617	70.964453
6372	183.602269	176.595428	170.368494	163.916497	156.426182	150.020079	143.525275	137.413932	130.68913	124.992396	96.472664	70.962234
6373	183.602269	176.595428	170.368494	163.916497	156.426182	150.020079	143.525275	137.413932	130.68913	124.992396	96.472664	70.962234
6374	183.556076	176.593609	170.37902	163.914914	156.429018	150.023961	143.513796	137.414113	130.689641	124.998158	96.475863	70.971585
6375	183.556076	176.593609	170.37902	163.914914	156.429018	150.023961	143.513796	137.414113	130.689641	124.998158	96.475863	70.971585
6376	183.532251	176.593713	170.37429	163.927566	156.436594	150.029921	143.5241	137.417278	130.684985	125.010187	96.482761	70.969295
6377	183.532251	176.593713	170.37429	163.927566	156.436594	150.029921	143.5241	137.417278	130.684985	125.010187	96.482761	70.969295
6378	183.507449	176.585772	170.374542	163.928708	156.43499	150.03121	143.520198	137.424078	130.694855	125.015001	96.488401	70.987327
6379	183.507449	176.585772	170.374542	163.928708	156.43499	150.03121	143.520198	137.424078	130.694855	125.015001	96.488401	70.987327
6380	183.532904	176.593196	170.38086	163.937276	156.440125	150.045604	143.529688	137.446895	130.708634	125.015719	96.499002	70.977084
6381	183.532904	176.593196	170.38086	163.937276	156.440125	150.045604	143.529688	137.446895	130.708634	125.015719	96.499002	70.977084
6382	183.536871	176.588408	170.385652	163.928781	156.434002	150.037976	143.53559	137.427355	130.703959	125.023619	96.488567	70.971941
6383	183.536871	176.588408	170.385652	163.928781	156.434002	150.037976	143.53559	137.427355	130.703959	125.023619	96.488567	70.971941
6384	183.538651	176.578956	170.394276	163.934224	156.451869	150.054777	143.536526	137.442908	130.710845	125.027971	96.50432	70.980812
6385	183.538651	176.578956	170.394276	163.934224	156.451869	150.054777	143.536526	137.442908	130.710845	125.027971	96.50432	70.980812
6386	183.520731	176.581841	170.382298	163.946397	156.455701	150.057808	143.552793	137.457418	130.726316	125.035628	96.517931	70.99874
6387	183.520731	176.581841	170.382298	163.946397	156.455701	150.057808	143.552793	137.457418	130.726316	125.035628	96.517931	70.99874
6388	183.508895	176.58068	170.390739	163.945471	156.452287	150.056932	143.54709	137.456776	130.72592	125.034777	96.526987	70.999683
6389	183.508895	176.58068	170.390739	163.945471	156.452287	150.056932	143.54709	137.456776	130.72592	125.034777	96.526987	70.999683
6390	183.499905	176.57447	170.394061	163.939741	156.452582	150.056567	143.551996	136.715234	130.711321	125.042832	96.914072	70.990154
6391	183.499905	176.57447	170.394061	163.939741	156.452582	150.056567	143.551996	136.715234	130.711321	125.042832	96.914072	70.990154
6392	183.495467	176.590447	170.416168	163.969624	156.469043	150.068816	143.556146	137.4725	130.737208	125.059729	96.542113	71.020581
6393	183.495467	176.590447	170.416168	163.969624	156.469043	150.068816	143.556146	137.4725	130.737208	125.059729	96.542113	71.020581
6394	183.474473	176.564815	170.393004	163.95172	156.463586	150.05885	143.572398	136.626254	130.733191	125.064631	96.17594	71.010043
6395	183.474473	176.564815	170.393004	163.95172	156.463586	150.05885	143.572398	136.626254	130.733191	125.064631	96.17594	71.010043
6396	183.432157	176.568006	170.401476	163.963503	156.46252	150.0682	143.562343	136.578545	130.732824	125.056273	96.115327	71.012823
6397	183.432157	176.568006	170.401476	163.963503	156.46252	150.0682	143.562343	136.578545	130.732824	125.056273	96.115327	71.012823
6398	183.406527	176.558703	170.405075	163.960728	156.4828	150.073756	143.57329	136.516956	130.750801	125.062774	96.043264	71.01999
6399	183.406527	176.558703	170.405075	163.960728	156.4828	150.073756	143.57329	136.516956	130.750801	125.062774	96.043264	71.01999
6400	183.374283	176.569219	170.412595	163.977495	156.474757	150.085006	143.583972	136.460336	130.753851	125.063759	95.765475	71.027965
6401	183.374283	176.569219	170.412595	163.977495	156.474757	150.085006	143.583972	136.460336	130.753851	125.063759	95.765475	71.027965
6402	183.333377	176.551041	170.397447	163.975161	156.477287	150.081876	143.573342	136.422524	130.751082	125.071275	95.926862	71.025832
